# I energy_spread Eo(eV) omega_s To R sigma_z td
# 0.00044 0.001017 2.75e+09 9217.43 1.181e-06 5.36 0.00145 0.00327
# resistance : 0 inductance : 0
# nq Lq dq np Lp dp
# 480 20 0.0416667 480 20 0.0416667
# nt ntint ntot t1 t2 dt
# 8000 10 80000 0 63.118 0.000788975
# bolometer cutoff : 2.5 cm-1
# t aire val.moy rms_z rms_E thz thz_lp thz_hp thz_lp_hp thz_lp_hp2 feedback DiffWithCI numprocs numthreads niter wc_time
46.6679 1 -0.00644095 1.1947 1.14298 0.591199 0.463366 -1.7991 -2.02835 0 0 0 1 1 59150 646.573
46.6758 1 -0.00648551 1.19478 1.14279 0.598009 0.464664 -1.7914 -2.02605 0 0 0 1 1 59160 646.682
46.6837 1 -0.00652924 1.19487 1.1426 0.60476 0.466016 -1.78376 -2.02369 0 0 0 1 1 59170 646.792
46.6915 1 -0.00657213 1.19495 1.14242 0.611407 0.46742 -1.77624 -2.02129 0 0 0 1 1 59180 646.901
46.6994 1 -0.00661419 1.19503 1.14223 0.617903 0.468875 -1.76886 -2.01883 0 0 0 1 1 59190 647.01
46.7073 1 -0.0066554 1.19511 1.14205 0.624206 0.470379 -1.76168 -2.01633 0 0 0 1 1 59200 647.119
46.7152 1 -0.00669576 1.19519 1.14186 0.630274 0.471929 -1.75474 -2.01378 0 0 0 1 1 59210 647.228
46.7231 1 -0.00673526 1.19527 1.14168 0.636069 0.473522 -1.74808 -2.01119 0 0 0 1 1 59220 647.338
46.731 1 -0.00677391 1.19535 1.1415 0.641554 0.475155 -1.74173 -2.00856 0 0 0 1 1 59230 647.447
46.7389 1 -0.00681169 1.19543 1.14131 0.646699 0.476824 -1.73572 -2.00589 0 0 0 1 1 59240 647.556
46.7468 1 -0.0068486 1.1955 1.14113 0.651475 0.478525 -1.73009 -2.0032 0 0 0 1 1 59250 647.665
46.7547 1 -0.00688465 1.19558 1.14095 0.655859 0.480255 -1.72485 -2.00048 0 0 0 1 1 59260 647.774
46.7625 1 -0.00691981 1.19566 1.14077 0.659832 0.482008 -1.72002 -1.99773 0 0 0 1 1 59270 647.884
46.7704 1 -0.00695411 1.19574 1.14059 0.663381 0.483782 -1.71562 -1.99497 0 0 0 1 1 59280 647.993
46.7783 1 -0.00698751 1.19581 1.14042 0.666497 0.48557 -1.71166 -1.99219 0 0 0 1 1 59290 648.102
46.7862 1 -0.00702004 1.19589 1.14024 0.669176 0.487369 -1.70813 -1.98941 0 0 0 1 1 59300 648.211
46.7941 1 -0.00705168 1.19596 1.14006 0.67142 0.489174 -1.70504 -1.98662 0 0 0 1 1 59310 648.32
46.802 1 -0.00708242 1.19604 1.13989 0.673237 0.490981 -1.70238 -1.98383 0 0 0 1 1 59320 648.429
46.8099 1 -0.00711228 1.19611 1.13971 0.674638 0.492786 -1.70013 -1.98104 0 0 0 1 1 59330 648.539
46.8178 1 -0.00714124 1.19618 1.13954 0.675642 0.494585 -1.69829 -1.97826 0 0 0 1 1 59340 648.648
46.8257 1 -0.00716931 1.19625 1.13937 0.676271 0.496374 -1.69682 -1.97549 0 0 0 1 1 59350 648.757
46.8336 1 -0.00719648 1.19632 1.1392 0.676551 0.49815 -1.6957 -1.97273 0 0 0 1 1 59360 648.866
46.8414 1 -0.00722275 1.19639 1.13902 0.676516 0.499909 -1.69489 -1.97 0 0 0 1 1 59370 648.975
46.8493 1 -0.00724812 1.19646 1.13886 0.676199 0.501649 -1.69437 -1.96728 0 0 0 1 1 59380 649.085
46.8572 1 -0.00727259 1.19653 1.13869 0.675641 0.503368 -1.69409 -1.96459 0 0 0 1 1 59390 649.194
46.8651 1 -0.00729616 1.1966 1.13852 0.674884 0.505062 -1.694 -1.96192 0 0 0 1 1 59400 649.303
46.873 1 -0.00731882 1.19666 1.13835 0.673974 0.506732 -1.69407 -1.95928 0 0 0 1 1 59410 649.412
46.8809 1 -0.00734059 1.19673 1.13819 0.672958 0.508376 -1.69425 -1.95667 0 0 0 1 1 59420 649.521
46.8888 1 -0.00736145 1.19679 1.13803 0.671886 0.509993 -1.69448 -1.95408 0 0 0 1 1 59430 649.63
46.8967 1 -0.0073814 1.19686 1.13786 0.670809 0.511583 -1.69472 -1.95152 0 0 0 1 1 59440 649.739
46.9046 1 -0.00740046 1.19692 1.1377 0.669779 0.513148 -1.69491 -1.94899 0 0 0 1 1 59450 649.849
46.9125 1 -0.00741861 1.19698 1.13754 0.668847 0.514687 -1.695 -1.94648 0 0 0 1 1 59460 649.958
46.9203 1 -0.00743586 1.19704 1.13739 0.668064 0.516203 -1.69494 -1.944 0 0 0 1 1 59470 650.067
46.9282 1 -0.0074522 1.1971 1.13723 0.667482 0.517697 -1.69469 -1.94155 0 0 0 1 1 59480 650.176
46.9361 1 -0.00746764 1.19715 1.13707 0.667148 0.519172 -1.69418 -1.93911 0 0 0 1 1 59490 650.285
46.944 1 -0.00748218 1.19721 1.13692 0.667108 0.520631 -1.69338 -1.93669 0 0 0 1 1 59500 650.394
46.9519 1 -0.00749581 1.19727 1.13677 0.667407 0.522076 -1.69224 -1.93429 0 0 0 1 1 59510 650.504
46.9598 1 -0.00750853 1.19732 1.13662 0.668085 0.523513 -1.69072 -1.93189 0 0 0 1 1 59520 650.613
46.9677 1 -0.00752035 1.19737 1.13647 0.669179 0.524944 -1.68879 -1.9295 0 0 0 1 1 59530 650.722
46.9756 1 -0.00753127 1.19742 1.13632 0.670721 0.526374 -1.68641 -1.92712 0 0 0 1 1 59540 650.841
46.9835 1 -0.00754128 1.19747 1.13618 0.67274 0.527808 -1.68356 -1.92473 0 0 0 1 1 59550 650.951
46.9914 1 -0.00755039 1.19752 1.13603 0.675258 0.52925 -1.68021 -1.92233 0 0 0 1 1 59560 651.06
46.9992 1 -0.00755858 1.19757 1.13589 0.678294 0.530706 -1.67634 -1.91992 0 0 0 1 1 59570 651.169
47.0071 1 -0.00756587 1.19761 1.13575 0.681859 0.532181 -1.67195 -1.9175 0 0 0 1 1 59580 651.279
47.015 1 -0.00757225 1.19766 1.13561 0.685962 0.533678 -1.66702 -1.91505 0 0 0 1 1 59590 651.388
47.0229 1 -0.00757771 1.1977 1.13547 0.690602 0.535205 -1.66155 -1.91258 0 0 0 1 1 59600 651.497
47.0308 1 -0.00758227 1.19774 1.13534 0.695776 0.536765 -1.65555 -1.91007 0 0 0 1 1 59610 651.606
47.0387 1 -0.00758591 1.19778 1.13521 0.701473 0.538363 -1.64904 -1.90752 0 0 0 1 1 59620 651.716
47.0466 1 -0.00758863 1.19782 1.13507 0.707677 0.540005 -1.64202 -1.90494 0 0 0 1 1 59630 651.825
47.0545 1 -0.00759044 1.19785 1.13495 0.714367 0.541694 -1.63452 -1.9023 0 0 0 1 1 59640 651.934
47.0624 1 -0.00759132 1.19789 1.13482 0.721516 0.543435 -1.62656 -1.89962 0 0 0 1 1 59650 652.043
47.0702 1 -0.00759128 1.19792 1.13469 0.729094 0.545232 -1.61818 -1.89688 0 0 0 1 1 59660 652.153
47.0781 1 -0.00759032 1.19795 1.13457 0.737064 0.547088 -1.60941 -1.89409 0 0 0 1 1 59670 652.262
47.086 1 -0.00758843 1.19798 1.13445 0.745387 0.549006 -1.60029 -1.89123 0 0 0 1 1 59680 652.371
47.0939 1 -0.00758561 1.19801 1.13433 0.75402 0.550989 -1.59087 -1.88831 0 0 0 1 1 59690 652.48
47.1018 1 -0.00758185 1.19804 1.13422 0.762917 0.55304 -1.58118 -1.88533 0 0 0 1 1 59700 652.589
47.1097 1 -0.00757716 1.19806 1.1341 0.77203 0.555159 -1.57129 -1.88227 0 0 0 1 1 59710 652.699
47.1176 1 -0.00757153 1.19808 1.13399 0.78131 0.557347 -1.56123 -1.87915 0 0 0 1 1 59720 652.808
47.1255 1 -0.00756496 1.19811 1.13388 0.790705 0.559607 -1.55107 -1.87596 0 0 0 1 1 59730 652.917
47.1334 1 -0.00755744 1.19813 1.13377 0.800165 0.561937 -1.54084 -1.8727 0 0 0 1 1 59740 653.026
47.1413 1 -0.00754898 1.19814 1.13367 0.809641 0.564337 -1.5306 -1.86938 0 0 0 1 1 59750 653.135
47.1491 1 -0.00753956 1.19816 1.13357 0.819083 0.566808 -1.52041 -1.86598 0 0 0 1 1 59760 653.245
47.157 1 -0.00752919 1.19817 1.13346 0.828444 0.569346 -1.51029 -1.86252 0 0 0 1 1 59770 653.354
47.1649 1 -0.00751787 1.19819 1.13337 0.837682 0.571951 -1.50031 -1.85899 0 0 0 1 1 59780 653.463
47.1728 1 -0.00750559 1.1982 1.13327 0.846754 0.574621 -1.4905 -1.8554 0 0 0 1 1 59790 653.572
47.1807 1 -0.00749234 1.19821 1.13318 0.855626 0.577353 -1.48089 -1.85175 0 0 0 1 1 59800 653.681
47.1886 1 -0.00747813 1.19821 1.13309 0.864264 0.580144 -1.47152 -1.84804 0 0 0 1 1 59810 653.79
47.1965 1 -0.00746296 1.19822 1.133 0.872642 0.582991 -1.46241 -1.84428 0 0 0 1 1 59820 653.9
47.2044 1 -0.00744681 1.19822 1.13291 0.88074 0.585892 -1.45359 -1.84046 0 0 0 1 1 59830 654.009
47.2123 1 -0.0074297 1.19822 1.13283 0.888541 0.588842 -1.44507 -1.8366 0 0 0 1 1 59840 654.118
47.2202 1 -0.00741162 1.19822 1.13275 0.896038 0.591838 -1.43686 -1.8327 0 0 0 1 1 59850 654.227
47.228 1 -0.00739256 1.19822 1.13267 0.903229 0.594877 -1.42896 -1.82875 0 0 0 1 1 59860 654.336
47.2359 1 -0.00737252 1.19822 1.13259 0.910117 0.597955 -1.42137 -1.82477 0 0 0 1 1 59870 654.446
47.2438 1 -0.00735151 1.19821 1.13252 0.916713 0.601069 -1.41407 -1.82075 0 0 0 1 1 59880 654.555
47.2517 1 -0.00732952 1.1982 1.13245 0.923036 0.604216 -1.40705 -1.8167 0 0 0 1 1 59890 654.664
47.2596 1 -0.00730656 1.19819 1.13238 0.929109 0.607393 -1.40028 -1.81262 0 0 0 1 1 59900 654.773
47.2675 1 -0.00728261 1.19818 1.13232 0.934961 0.610597 -1.39373 -1.80852 0 0 0 1 1 59910 654.883
47.2754 1 -0.00725768 1.19817 1.13225 0.940629 0.613827 -1.38738 -1.8044 0 0 0 1 1 59920 654.992
47.2833 1 -0.00723178 1.19815 1.13219 0.946153 0.617079 -1.38117 -1.80025 0 0 0 1 1 59930 655.101
47.2912 1 -0.00720489 1.19814 1.13213 0.951578 0.620354 -1.37506 -1.79609 0 0 0 1 1 59940 655.21
47.2991 1 -0.00717702 1.19812 1.13208 0.956952 0.623649 -1.369 -1.7919 0 0 0 1 1 59950 655.32
47.3069 1 -0.00714817 1.1981 1.13202 0.962328 0.626965 -1.36295 -1.7877 0 0 0 1 1 59960 655.429
47.3148 1 -0.00711834 1.19807 1.13197 0.967761 0.630301 -1.35684 -1.78348 0 0 0 1 1 59970 655.538
47.3227 1 -0.00708753 1.19805 1.13192 0.973305 0.633659 -1.35063 -1.77924 0 0 0 1 1 59980 655.647
47.3306 1 -0.00705574 1.19802 1.13188 0.979017 0.637039 -1.34425 -1.77498 0 0 0 1 1 59990 655.757
47.3385 1 -0.00702297 1.19799 1.13184 0.984954 0.640443 -1.33765 -1.77069 0 0 0 1 1 60000 655.867
47.3464 1 -0.00698921 1.19796 1.1318 0.991168 0.643874 -1.33077 -1.76639 0 0 0 1 1 60010 655.976
47.3543 1 -0.00695447 1.19793 1.13176 0.997714 0.647334 -1.32357 -1.76205 0 0 0 1 1 60020 656.085
47.3622 1 -0.00691875 1.1979 1.13172 1.00464 0.650826 -1.31599 -1.75769 0 0 0 1 1 60030 656.194
47.3701 1 -0.00688205 1.19786 1.13169 1.01199 0.654354 -1.30799 -1.75329 0 0 0 1 1 60040 656.303
47.3779 1 -0.00684437 1.19782 1.13166 1.01981 0.657923 -1.29952 -1.74885 0 0 0 1 1 60050 656.413
47.3858 1 -0.0068057 1.19778 1.13163 1.02813 0.661536 -1.29056 -1.74437 0 0 0 1 1 60060 656.522
47.3937 1 -0.00676605 1.19774 1.13161 1.03698 0.665199 -1.28107 -1.73985 0 0 0 1 1 60070 656.631
47.4016 1 -0.00672542 1.1977 1.13158 1.04639 0.668915 -1.27103 -1.73527 0 0 0 1 1 60080 656.74
47.4095 1 -0.0066838 1.19765 1.13156 1.05636 0.672691 -1.26043 -1.73063 0 0 0 1 1 60090 656.85
47.4174 1 -0.00664119 1.1976 1.13155 1.06691 0.676531 -1.24926 -1.72594 0 0 0 1 1 60100 656.959
47.4253 1 -0.0065976 1.19755 1.13153 1.07804 0.680441 -1.23751 -1.72117 0 0 0 1 1 60110 657.068
47.4332 1 -0.00655302 1.1975 1.13152 1.08974 0.684424 -1.2252 -1.71634 0 0 0 1 1 60120 657.177
47.4411 1 -0.00650744 1.19745 1.13151 1.102 0.688487 -1.21234 -1.71143 0 0 0 1 1 60130 657.287
47.449 1 -0.00646088 1.1974 1.1315 1.11479 0.692634 -1.19895 -1.70643 0 0 0 1 1 60140 657.396
47.4568 1 -0.00641332 1.19734 1.13149 1.12809 0.696868 -1.18507 -1.70135 0 0 0 1 1 60150 657.505
47.4647 1 -0.00636476 1.19728 1.13149 1.14185 0.701195 -1.17072 -1.69618 0 0 0 1 1 60160 657.614
47.4726 1 -0.0063152 1.19722 1.13149 1.15603 0.705617 -1.15596 -1.69092 0 0 0 1 1 60170 657.724
47.4805 1 -0.00626465 1.19716 1.13149 1.17059 0.710137 -1.14083 -1.68557 0 0 0 1 1 60180 657.833
47.4884 1 -0.00621309 1.19709 1.1315 1.18547 0.714758 -1.12539 -1.68011 0 0 0 1 1 60190 657.943
47.4963 1 -0.00616052 1.19703 1.1315 1.20061 0.719482 -1.1097 -1.67456 0 0 0 1 1 60200 658.052
47.5042 1 -0.00610695 1.19696 1.13151 1.21595 0.724309 -1.09382 -1.6689 0 0 0 1 1 60210 658.161
47.5121 1 -0.00605236 1.19689 1.13152 1.23141 0.729241 -1.07781 -1.66314 0 0 0 1 1 60220 658.27
47.52 1 -0.00599676 1.19682 1.13154 1.24694 0.734277 -1.06176 -1.65728 0 0 0 1 1 60230 658.379
47.5279 1 -0.00594015 1.19675 1.13155 1.26246 0.739417 -1.04571 -1.65132 0 0 0 1 1 60240 658.489
47.5357 1 -0.00588252 1.19667 1.13157 1.2779 0.744658 -1.02976 -1.64527 0 0 0 1 1 60250 658.598
47.5436 1 -0.00582386 1.1966 1.13159 1.2932 0.75 -1.01395 -1.63911 0 0 0 1 1 60260 658.707
47.5515 1 -0.00576419 1.19652 1.13161 1.30829 0.755438 -0.998369 -1.63286 0 0 0 1 1 60270 658.816
47.5594 1 -0.00570349 1.19644 1.13164 1.32309 0.76097 -0.983071 -1.62652 0 0 0 1 1 60280 658.926
47.5673 1 -0.00564177 1.19636 1.13166 1.33756 0.766592 -0.968117 -1.62009 0 0 0 1 1 60290 659.035
47.5752 1 -0.00557901 1.19628 1.13169 1.35164 0.772299 -0.953566 -1.61359 0 0 0 1 1 60300 659.144
47.5831 1 -0.00551523 1.19619 1.13172 1.36527 0.778086 -0.939468 -1.607 0 0 0 1 1 60310 659.253
47.591 1 -0.00545042 1.19611 1.13176 1.37841 0.783948 -0.925868 -1.60034 0 0 0 1 1 60320 659.362
47.5989 1 -0.00538458 1.19602 1.13179 1.39102 0.789879 -0.912804 -1.59362 0 0 0 1 1 60330 659.472
47.6068 1 -0.00531771 1.19593 1.13183 1.40306 0.795872 -0.900309 -1.58684 0 0 0 1 1 60340 659.581
47.6146 1 -0.0052498 1.19584 1.13187 1.41452 0.801922 -0.888405 -1.58001 0 0 0 1 1 60350 659.69
47.6225 1 -0.00518087 1.19575 1.13191 1.42538 0.808022 -0.877109 -1.57312 0 0 0 1 1 60360 659.8
47.6304 1 -0.00511091 1.19566 1.13195 1.43563 0.814166 -0.866427 -1.5662 0 0 0 1 1 60370 659.909
47.6383 1 -0.00503991 1.19556 1.13199 1.44527 0.820347 -0.856358 -1.55925 0 0 0 1 1 60380 660.018
47.6462 1 -0.00496789 1.19547 1.13204 1.45432 0.826559 -0.846892 -1.55226 0 0 0 1 1 60390 660.127
47.6541 1 -0.00489484 1.19537 1.13209 1.46278 0.832795 -0.83801 -1.54526 0 0 0 1 1 60400 660.236
47.662 1 -0.00482077 1.19527 1.13214 1.47069 0.839051 -0.829685 -1.53824 0 0 0 1 1 60410 660.346
47.6699 1 -0.00474567 1.19517 1.13219 1.47809 0.84532 -0.821881 -1.53121 0 0 0 1 1 60420 660.455
47.6778 1 -0.00466955 1.19507 1.13224 1.48501 0.851597 -0.814556 -1.52418 0 0 0 1 1 60430 660.564
47.6856 1 -0.00459242 1.19496 1.1323 1.49151 0.857879 -0.807656 -1.51714 0 0 0 1 1 60440 660.674
47.6935 1 -0.00451427 1.19486 1.13235 1.49764 0.864161 -0.801126 -1.51011 0 0 0 1 1 60450 660.783
47.7014 1 -0.00443511 1.19475 1.13241 1.50347 0.870439 -0.7949 -1.50308 0 0 0 1 1 60460 660.892
47.7093 1 -0.00435494 1.19464 1.13247 1.50907 0.876712 -0.788908 -1.49607 0 0 0 1 1 60470 661.002
47.7172 1 -0.00427377 1.19454 1.13253 1.51451 0.882977 -0.783076 -1.48906 0 0 0 1 1 60480 661.111
47.7251 1 -0.0041916 1.19443 1.1326 1.51988 0.889233 -0.777325 -1.48207 0 0 0 1 1 60490 661.22
47.733 1 -0.00410844 1.19431 1.13266 1.52524 0.895481 -0.771573 -1.47509 0 0 0 1 1 60500 661.33
47.7409 1 -0.00402428 1.1942 1.13273 1.5307 0.90172 -0.765737 -1.46812 0 0 0 1 1 60510 661.439
47.7488 1 -0.00393913 1.19409 1.1328 1.53633 0.907953 -0.759732 -1.46116 0 0 0 1 1 60520 661.548
47.7567 1 -0.003853 1.19397 1.13287 1.54221 0.914181 -0.753474 -1.45421 0 0 0 1 1 60530 661.657
47.7645 1 -0.00376589 1.19386 1.13294 1.54843 0.920407 -0.746879 -1.44727 0 0 0 1 1 60540 661.767
47.7724 1 -0.0036778 1.19374 1.13301 1.55508 0.926636 -0.739866 -1.44032 0 0 0 1 1 60550 661.876
47.7803 1 -0.00358874 1.19362 1.13309 1.56222 0.932871 -0.732358 -1.43338 0 0 0 1 1 60560 661.985
47.7882 1 -0.00349872 1.1935 1.13316 1.56994 0.939118 -0.724281 -1.42642 0 0 0 1 1 60570 662.095
47.7961 1 -0.00340772 1.19338 1.13324 1.57829 0.945383 -0.715567 -1.41945 0 0 0 1 1 60580 662.204
47.804 1 -0.00331577 1.19326 1.13332 1.58735 0.951673 -0.706154 -1.41246 0 0 0 1 1 60590 662.313
47.8119 1 -0.00322286 1.19314 1.1334 1.59717 0.957994 -0.695987 -1.40544 0 0 0 1 1 60600 662.422
47.8198 1 -0.00312899 1.19302 1.13348 1.6078 0.964354 -0.685021 -1.39838 0 0 0 1 1 60610 662.532
47.8277 1 -0.00303417 1.19289 1.13357 1.61927 0.97076 -0.673215 -1.39129 0 0 0 1 1 60620 662.677
47.8356 1 -0.0029384 1.19277 1.13365 1.63161 0.977221 -0.660542 -1.38414 0 0 0 1 1 60630 662.786
47.8434 1 -0.00284168 1.19264 1.13374 1.64485 0.983745 -0.646982 -1.37693 0 0 0 1 1 60640 662.895
47.8513 1 -0.00274402 1.19252 1.13383 1.65899 0.99034 -0.632524 -1.36965 0 0 0 1 1 60650 663.005
47.8592 1 -0.0026454 1.19239 1.13392 1.67403 0.997014 -0.617171 -1.3623 0 0 0 1 1 60660 663.114
47.8671 1 -0.00254585 1.19226 1.13401 1.68997 1.00378 -0.600932 -1.35487 0 0 0 1 1 60670 663.223
47.875 1 -0.00244534 1.19213 1.13411 1.70678 1.01063 -0.583828 -1.34734 0 0 0 1 1 60680 663.332
47.8829 1 -0.0023439 1.192 1.1342 1.72443 1.01759 -0.56589 -1.33972 0 0 0 1 1 60690 663.442
47.8908 1 -0.00224151 1.19187 1.1343 1.74289 1.02466 -0.547159 -1.33198 0 0 0 1 1 60700 663.551
47.8987 1 -0.00213818 1.19174 1.1344 1.7621 1.03185 -0.527684 -1.32414 0 0 0 1 1 60710 663.66
47.9066 1 -0.0020339 1.19161 1.1345 1.782 1.03916 -0.507523 -1.31618 0 0 0 1 1 60720 663.769
47.9145 1 -0.00192867 1.19147 1.1346 1.80254 1.04659 -0.486743 -1.30809 0 0 0 1 1 60730 663.878
47.9223 1 -0.0018225 1.19134 1.13471 1.82363 1.05416 -0.465415 -1.29988 0 0 0 1 1 60740 663.988
47.9302 1 -0.00171538 1.19121 1.13481 1.8452 1.06187 -0.44362 -1.29153 0 0 0 1 1 60750 664.097
47.9381 1 -0.00160731 1.19107 1.13492 1.86717 1.06971 -0.42144 -1.28305 0 0 0 1 1 60760 664.206
47.946 1 -0.00149829 1.19094 1.13503 1.88944 1.07769 -0.398964 -1.27443 0 0 0 1 1 60770 664.315
47.9539 1 -0.00138831 1.1908 1.13514 1.91193 1.08582 -0.376282 -1.26568 0 0 0 1 1 60780 664.424
47.9618 1 -0.00127738 1.19066 1.13525 1.93454 1.09409 -0.353486 -1.25678 0 0 0 1 1 60790 664.533
47.9697 1 -0.00116549 1.19053 1.13536 1.95719 1.1025 -0.330669 -1.24775 0 0 0 1 1 60800 664.643
47.9776 1 -0.00105264 1.19039 1.13547 1.97978 1.11105 -0.307922 -1.23858 0 0 0 1 1 60810 664.752
47.9855 1 -0.000938832 1.19025 1.13559 2.00222 1.11974 -0.285332 -1.22928 0 0 0 1 1 60820 664.861
47.9933 1 -0.000824059 1.19012 1.13571 2.02444 1.12856 -0.262986 -1.21985 0 0 0 1 1 60830 664.971
48.0012 1 -0.00070832 1.18998 1.13583 2.04633 1.13751 -0.240963 -1.2103 0 0 0 1 1 60840 665.08
48.0091 1 -0.000591615 1.18984 1.13595 2.06785 1.14659 -0.219338 -1.20062 0 0 0 1 1 60850 665.189
48.017 1 -0.000473942 1.1897 1.13607 2.0889 1.15579 -0.198177 -1.19083 0 0 0 1 1 60860 665.298
48.0249 1 -0.000355299 1.18956 1.13619 2.10945 1.1651 -0.17754 -1.18093 0 0 0 1 1 60870 665.408
48.0328 1 -0.000235686 1.18943 1.13631 2.12943 1.17453 -0.157475 -1.17093 0 0 0 1 1 60880 665.517
48.0407 1 -0.000115102 1.18929 1.13644 2.14881 1.18405 -0.138022 -1.16083 0 0 0 1 1 60890 665.626
48.0486 1 6.45289e-06 1.18915 1.13657 2.16756 1.19366 -0.119209 -1.15064 0 0 0 1 1 60900 665.735
48.0565 1 0.00012898 1.18901 1.13669 2.18566 1.20336 -0.101056 -1.14037 0 0 0 1 1 60910 665.845
48.0644 1 0.000252478 1.18887 1.13682 2.2031 1.21315 -0.0835669 -1.13003 0 0 0 1 1 60920 665.954
48.0722 1 0.000376948 1.18873 1.13695 2.2199 1.223 -0.0667371 -1.11961 0 0 0 1 1 60930 666.063
48.0801 1 0.000502388 1.18859 1.13708 2.23606 1.23292 -0.0505492 -1.10914 0 0 0 1 1 60940 666.172
48.088 1 0.000628797 1.18846 1.13721 2.25161 1.24289 -0.0349743 -1.09862 0 0 0 1 1 60950 666.281
48.0959 1 0.000756174 1.18832 1.13735 2.2666 1.25292 -0.0199723 -1.08805 0 0 0 1 1 60960 666.391
48.1038 1 0.000884517 1.18818 1.13748 2.28107 1.263 -0.00549244 -1.07744 0 0 0 1 1 60970 666.5
48.1117 1 0.00101383 1.18804 1.13762 2.29509 1.27311 0.00852582 -1.06679 0 0 0 1 1 60980 666.609
48.1196 1 0.0011441 1.1879 1.13775 2.30873 1.28326 0.0221522 -1.05612 0 0 0 1 1 60990 666.718
48.1275 1 0.00127533 1.18777 1.13789 2.32205 1.29345 0.0354645 -1.04541 0 0 0 1 1 61000 666.827
48.1354 1 0.00140751 1.18763 1.13803 2.33516 1.30366 0.0485472 -1.03468 0 0 0 1 1 61010 666.936
48.1433 1 0.00154065 1.18749 1.13816 2.34813 1.3139 0.0614904 -1.02393 0 0 0 1 1 61020 667.045
48.1511 1 0.00167475 1.18736 1.1383 2.36106 1.32417 0.0743881 -1.01316 0 0 0 1 1 61030 667.155
48.159 1 0.00180979 1.18722 1.13844 2.37405 1.33447 0.087337 -1.00236 0 0 0 1 1 61040 667.264
48.1669 1 0.00194578 1.18709 1.13858 2.38719 1.34479 0.100435 -0.991545 0 0 0 1 1 61050 667.373
48.1748 1 0.00208271 1.18695 1.13873 2.40059 1.35514 0.113779 -0.980706 0 0 0 1 1 61060 667.483
48.1827 1 0.00222059 1.18682 1.13887 2.41434 1.36552 0.127464 -0.969839 0 0 0 1 1 61070 667.592
48.1906 1 0.0023594 1.18669 1.13901 2.42852 1.37594 0.141581 -0.958943 0 0 0 1 1 61080 667.701
48.1985 1 0.00249914 1.18655 1.13915 2.44323 1.3864 0.156216 -0.948012 0 0 0 1 1 61090 667.81
48.2064 1 0.00263982 1.18642 1.1393 2.45854 1.39691 0.171447 -0.937041 0 0 0 1 1 61100 667.919
48.2143 1 0.00278143 1.18629 1.13944 2.47453 1.40746 0.187347 -0.926025 0 0 0 1 1 61110 668.029
48.2222 1 0.00292396 1.18616 1.13958 2.49126 1.41807 0.203976 -0.914956 0 0 0 1 1 61120 668.138
48.23 1 0.00306742 1.18603 1.13973 2.50877 1.42875 0.221385 -0.903829 0 0 0 1 1 61130 668.247
48.2379 1 0.00321181 1.1859 1.13987 2.52712 1.4395 0.239615 -0.892635 0 0 0 1 1 61140 668.357
48.2458 1 0.00335712 1.18578 1.14002 2.54632 1.45033 0.258693 -0.881368 0 0 0 1 1 61150 668.466
48.2537 1 0.00350335 1.18565 1.14016 2.56639 1.46124 0.278633 -0.870018 0 0 0 1 1 61160 668.575
48.2616 1 0.0036505 1.18552 1.14031 2.58734 1.47225 0.299438 -0.858579 0 0 0 1 1 61170 668.684
48.2695 1 0.00379857 1.1854 1.14046 2.60915 1.48337 0.321096 -0.847044 0 0 0 1 1 61180 668.794
48.2774 1 0.00394756 1.18527 1.1406 2.63181 1.49459 0.343584 -0.835403 0 0 0 1 1 61190 668.903
48.2853 1 0.00409746 1.18515 1.14075 2.65526 1.50593 0.366863 -0.823652 0 0 0 1 1 61200 669.012
48.2932 1 0.00424829 1.18503 1.14089 2.67947 1.51739 0.390885 -0.811783 0 0 0 1 1 61210 669.121
48.301 1 0.00440004 1.18491 1.14104 2.70437 1.52899 0.415586 -0.79979 0 0 0 1 1 61220 669.231
48.3089 1 0.00455271 1.18479 1.14119 2.7299 1.54072 0.440896 -0.787669 0 0 0 1 1 61230 669.34
48.3168 1 0.00470631 1.18467 1.14133 2.75596 1.55258 0.46673 -0.775414 0 0 0 1 1 61240 669.449
48.3247 1 0.00486082 1.18456 1.14148 2.78246 1.56459 0.492998 -0.763023 0 0 0 1 1 61250 669.559
48.3326 1 0.00501626 1.18444 1.14162 2.80932 1.57675 0.519599 -0.750494 0 0 0 1 1 61260 669.668
48.3405 1 0.00517262 1.18433 1.14177 2.83641 1.58905 0.546428 -0.737824 0 0 0 1 1 61270 669.777
48.3484 1 0.00532991 1.18422 1.14191 2.86363 1.6015 0.573373 -0.725014 0 0 0 1 1 61280 669.886
48.3563 1 0.00548813 1.1841 1.14206 2.89087 1.61409 0.600321 -0.712065 0 0 0 1 1 61290 669.996
48.3642 1 0.00564727 1.18399 1.1422 2.91801 1.62683 0.627155 -0.698978 0 0 0 1 1 61300 670.105
48.3721 1 0.00580735 1.18389 1.14234 2.94493 1.63971 0.653756 -0.685757 0 0 0 1 1 61310 670.214
48.3799 1 0.00596835 1.18378 1.14249 2.97152 1.65272 0.68001 -0.672405 0 0 0 1 1 61320 670.323
48.3878 1 0.00613028 1.18368 1.14263 2.99765 1.66587 0.705803 -0.658929 0 0 0 1 1 61330 670.432
